ln_output1802_all,hugue_1700_pc,poploss_keyser,ln_workers1802_all,ln_looms1802_all,mi_ln_input1802_all,no_looms,ln_popcity1802,vieh1816_schaf_ganz_veredelt_pc,pop1816_prot_pc,no_hugue_possible,imputed_dummy,textil_1680_dummy
NA,0,NA,3.044522524,2.917770624,NA,0,7.189167976,0.134416461,0.966993272,0,1,0
5.288267136,0,NA,0.693147182,-0.693147182,4.787491798,1,6.998509407,0.134416461,0.951776624,0,0,0
7.575584888,0,NA,2.079441547,-0.693147182,7.313220501,1,6.998509407,0.134416461,0.951776624,0,0,0
7.763021469,0,0.898477137,3.091042519,3.113515377,6.915723324,0,7.402451515,0.001303317,0.956762731,0,0,0
8.825706482,0,0.898477137,3.401197433,3.417726755,8.246695518,0,7.402451515,0.001303317,0.956762731,0,0,0
4.867534637,0,0.898477137,0,-0.693147182,4.543294907,1,7.402451515,0.001303317,0.956762731,0,0,0
6.278521538,0,0.646666646,1.609437943,-0.693147182,5.703782558,1,7.353722095,0.051773548,0.968473434,0,0,0
8.270269394,0,0.646666646,2.995732307,2.862200975,8.116118431,0,7.353722095,0.051773548,0.968473434,0,0,0
10.54922867,0,NA,4.85981226,4.25561285,10.14376354,0,7.370230675,0.051773548,0.971246004,0,0,0
4.828313828,0,NA,0,-0.693147182,3.871201038,1,7.370230675,0.051773548,0.971246004,0,0,0
5.209486008,0,NA,0.693147182,0.91629076,4.60517025,0,7.370230675,0.051773548,0.971246004,0,0,0
11.12378597,0,NA,5.21493578,4.590056419,10.94146442,0,7.422373772,0.051773548,0.953253925,0,0,0
9.918375969,0,NA,5.023880482,3.701302052,9.338557243,0,7.443663597,0.001800761,0.958823502,0,0,0
6.590301037,0,NA,1.386294365,0.91629076,5.897153854,0,7.443663597,0.001800761,0.958823502,0,0,0
10.36863613,0,NA,4.727387905,4.10264349,10.27332592,0,7.050122738,0.001800761,0.925795078,0,0,0
4.290459633,0,0.518333316,1.609437943,1.252762914,3.713572025,0,7.524561405,0.054817099,0.966024339,0,0,0
7.495542049,0,0.518333316,1.098612309,1.252762914,7.285506725,0,7.524561405,0.054817099,0.966024339,0,0,0
8.312625885,0,NA,3.583518982,2.803360462,7.681098938,0,7.374629021,0.054817099,0.948332548,0,0,0
8.472405434,0,NA,3.784189701,2.917770624,7.892825603,0,7.374629021,0.054817099,0.948332548,0,0,0
8.045588493,0,NA,2.639057398,2.140066147,7.622663975,0,8.411610603,0.059522532,0.979846478,0,0,0
8.552174568,0,NA,5.010635376,4.085976124,8.31776619,0,8.411610603,0.059522532,0.979846478,0,0,0
9.270588875,0,NA,4.174387455,4.151040077,8.599326134,0,8.083328247,0.059522532,0.983390868,0,0,0
8.357024193,0,NA,3.258096457,1.871802211,7.718685627,0,8.083328247,0.059522532,0.983390868,0,0,0
7.336936951,0,NA,2.397895336,2.014903069,7.040536404,0,8.083328247,0.059522532,0.983390868,0,0,0
7.075809002,0,NA,2.564949274,2.67414856,6.021023273,0,8.083328247,0.059522532,0.983390868,0,0,0
8.249313354,0,NA,2.995732307,2.803360462,8.116715431,0,7.195937157,0.059522532,0.942950845,0,0,0
9.225229263,0,NA,3.912023067,3.481240034,9.125109673,0,6.931471825,0.059522532,0.946938753,0,0,0
6.269096375,0,NA,1.609437943,0.405465096,5.996451855,0,6.931471825,0.059522532,0.946938753,0,0,0
8.377931595,0,NA,2.995732307,3.020424843,8.137688637,0,7.820439339,0.011411561,0.972981274,0,0,0
7.560080528,0,NA,1.791759491,1.871802211,7.306531429,0,7.480428219,0.011411561,0.955952883,0,0,0
8.738254547,0,NA,3.33220458,2.67414856,8.43576622,0,6.726233482,0.011411561,0.955093086,0,0,0
9.82989502,0,NA,4.941642284,4.212127686,9.491903305,0,7.262628555,0.150975749,0.968639076,0,0,0
6.891625881,0,0.421052635,4.88280201,2.602689743,6.610695839,0,8.374246597,2.62E-04,0.963139772,0,0,0
8.553717613,0,0.421052635,4.897840023,4.840242386,8.342840195,0,8.374246597,2.62E-04,0.963139772,0,0,0
7.272398472,0,0.421052635,4.143134594,2.803360462,6.985641956,0,8.374246597,2.62E-04,0.963139772,0,0,0
7.887584209,0,NA,2.77258873,2.140066147,7.535830498,0,7.368339539,0.033496521,0.912772596,0,0,0
7.229114056,0,NA,2.302585125,2.251291752,6.823286057,0,7.368339539,0.033496521,0.912772596,0,0,0
7.37775898,0,NA,1.791759491,-0.693147182,6.886444092,1,7.260522366,0.047676653,0.965354323,0,1,0
10.41744804,0,0.397058815,4.976733685,4.973279476,10.05622005,0,8.398409843,0.056944691,0.984413326,0,1,1
10.75502682,0,0.397058815,5.049856186,4.629862785,10.25524616,0,8.398409843,0.056944691,0.984413326,0,1,1
5.857933044,0,0.397058815,0.693147182,0.91629076,6.096238136,0,8.398409843,0.056944691,0.984413326,0,1,1
10.00879288,0,0.662192404,4.234106541,3.51154542,9.338973999,0,7.842278957,0.100137956,0.973917186,0,1,1
8.083945274,0.056593701,NA,3.555348158,3.540959358,7.56362772,0,8.374707222,0,0.960437894,0,1,1
8.903407097,0.056593701,NA,2.564949274,2.525728703,8.55383873,0,8.374707222,0,0.960437894,0,1,1
10.87912178,0.056593701,NA,5.003946304,4.47163868,10.60932827,0,8.374707222,0,0.960437894,0,1,1
7.754910469,0,NA,3.044522524,3.068053007,7.140206337,0,8.008032799,0,0.983387649,0,1,1
7.297091007,0,NA,2.564949274,1.871802211,7.370079041,0,8.008032799,0,0.983387649,0,1,1
13.03007221,0.052964427,NA,6.32435894,5.614951134,12.2294426,0,8.808368683,0.646068156,0.960664809,0,0,1
9.092681885,0,NA,3.401197433,-0.693147182,8.671800613,1,7.537962437,0.646068156,0.981910706,0,0,0
9.687815666,0,NA,3.433987141,-0.693147182,9.119320869,1,7.347299576,0.646068156,0.996098816,0,0,0
7.992944717,0,0.384615391,1.791759491,1.871802211,7.675546169,0,7.043159962,0.646068156,0.998076916,0,0,0
6.648984432,0,0.204545453,1.386294365,-0.693147182,5.886104107,1,8.109525681,0.456668437,0.993265092,0,0,0
11.96718693,0,0.204545453,5.840641499,5.013963223,11.87989235,0,8.109525681,0.456668437,0.993265092,0,0,0
7.714231014,0,0.204545453,1.386294365,1.504077435,7.29912138,0,8.109525681,0.456668437,0.993265092,0,0,0
7.037027836,0,NA,1.386294365,1.252762914,6.608000755,0,7.757478714,0.456668437,0.987021625,0,0,0
4.890348911,0,NA,0,-0.693147182,4.574710846,1,7.757478714,0.456668437,0.987021625,0,0,0
7.933796883,0.279706657,0.926153839,2.079441547,-0.693147182,7.37775898,1,10.37389755,0.042223647,0.946914911,0,0,1
11.15625095,0.279706657,0.926153839,6.104793072,5.570250988,10.2035923,0,10.37389755,0.042223647,0.946914911,0,0,1
10.43705273,0.279706657,0.926153839,4.369447708,3.701302052,9.918375969,0,10.37389755,0.042223647,0.946914911,0,0,1
8.910990715,0.279706657,0.926153839,3.637586117,3.569532633,7.772610188,0,10.37389755,0.042223647,0.946914911,0,1,1
9.104979515,0.279706657,0.926153839,3.610917807,2.67414856,8.699514389,0,10.37389755,0.042223647,0.946914911,0,0,1
9.076808929,0.279706657,0.926153839,4.158883095,4.034240723,8.411832809,0,10.37389755,0.042223647,0.946914911,0,0,1
8.354674339,0.279706657,0.926153839,3.091042519,-0.693147182,7.426548958,1,10.37389755,0.042223647,0.946914911,0,0,1
11.54248428,0.279706657,0.926153839,5.717027664,4.901564121,9.2103405,0,10.37389755,0.042223647,0.946914911,0,0,1
12.15108871,0.279706657,0.926153839,6.470799446,5.46171093,11.79169273,0,10.37389755,0.042223647,0.946914911,0,0,1
10.61108017,0.279706657,0.926153839,4.234106541,3.817712307,10.29552937,0,10.37389755,0.042223647,0.946914911,0,0,1
8.925321579,0.279706657,0.926153839,3.33220458,-0.693147182,8.268732071,1,10.37389755,0.042223647,0.946914911,0,0,1
11.40706444,0.279706657,0.926153839,4.990432739,4.987025261,9.716555595,0,10.37389755,0.042223647,0.946914911,0,0,1
11.03165817,0.279706657,0.926153839,5.768321037,5.734958172,9.903487206,0,10.37389755,0.042223647,0.946914911,0,0,1
9.930275917,0.279706657,0.926153839,3.68887949,3.113515377,9.626152039,0,10.37389755,0.042223647,0.946914911,0,0,1
11.19547081,0.279706657,0.926153839,6.206575871,5.785362244,10.37036133,0,10.37389755,0.042223647,0.946914911,0,0,1
10.57999706,0.279706657,0.926153839,4.820281506,3.701302052,9.615805626,0,10.37389755,0.042223647,0.946914911,0,0,1
7.146772385,0,NA,1.386294365,-0.693147182,6.711669445,1,7.355640888,0.84747225,0.913892567,0,1,0
7.51697731,0,NA,3.526360512,3.540959358,6.892641544,0,7.369600773,0.84747225,0.999185026,0,0,0
8.760923386,0,NA,2.890371799,2.917770624,8.262558937,0,7.187657356,0.331088781,0.980443299,0,0,0
7.267525196,0.087855294,NA,1.098612309,-0.693147182,6.434546471,1,7.996654034,0.457642287,0.970555842,0,0,0
9.307467461,0.087855294,NA,3.931825638,3.238678455,8.986571312,0,7.996654034,0.457642287,0.970555842,0,0,0
7.72001791,0.087855294,NA,2.302585125,2.014903069,7.135687351,0,7.996654034,0.457642287,0.970555842,0,0,0
11.84082508,0,NA,6.942156792,5.440250874,11.62173462,0,9.030735016,0.307526946,0.978883088,0,0,0
8.701346397,0,NA,4.762174129,4.25561285,8.108923912,0,9.030735016,0.307526946,0.978883088,0,0,0
6.579251289,0,NA,2.302585125,1.504077435,6.349139214,0,9.030735016,0.307526946,0.978883088,0,0,0
7.021083832,0,NA,1.945910096,-0.693147182,6.774223804,1,9.030735016,0.307526946,0.978883088,0,0,0
10.10131359,0.021142857,0.75999999,5.384495258,3.417726755,9.687505722,0,9.533582687,0.28602919,0.870225251,0,0,0
10.06155872,0.021142857,0.75999999,5.135798454,4.714024544,9.599202156,0,9.533582687,0.28602919,0.870225251,0,0,0
6.363028049,0.021142857,0.75999999,1.098612309,1.252762914,5.501258373,0,9.533582687,0.28602919,0.870225251,0,0,0
8.75778389,0.021142857,0.75999999,2.995732307,-0.693147182,7.528331757,1,9.533582687,0.28602919,0.870225251,0,0,0
9.628523827,0.021142857,0.75999999,5.817111015,3.881563902,8.844768524,0,9.533582687,0.28602919,0.870225251,0,0,0
7.426548958,0.021142857,0.75999999,1.609437943,1.704748034,6.36990118,0,9.533582687,0.28602919,0.870225251,0,0,0
9.715046883,0.021142857,0.75999999,6.063785076,4.166665077,9.092681885,0,9.533582687,0.28602919,0.870225251,0,0,0
3.33220458,0,NA,0,0.405465096,1.945910096,0,7.826044083,0.28602919,0.996372879,0,0,0
9.048996925,0,NA,3.663561583,3.676300764,8.735203743,0,7.826044083,0.28602919,0.996372879,0,0,0
9.212737083,0,NA,5.746203423,3.901972771,8.790117264,0,7.826044083,0.28602919,0.996372879,0,0,0
6.726233482,0,NA,1.386294365,-0.693147182,5.602118969,1,7.826044083,0.28602919,0.996372879,0,0,0
9.105201721,0,NA,5.209486008,3.481240034,8.680332184,0,8.215276718,0.338034183,0.99647218,0,0,0
8.340456009,0,NA,3.091042519,2.602689743,7.719130039,0,8.215276718,0.338034183,0.99647218,0,0,0
6.445719719,0,NA,1.098612309,-0.693147182,5.484797001,1,8.215276718,0.338034183,0.99647218,0,0,0
7.47986412,0,0.675324678,1.386294365,1.504077435,7.288244247,0,7.499423504,0.418610454,0.994481266,0,0,0
6.907755375,0.053937592,0.600000024,2.197224617,-0.693147182,6.684611797,1,9.519882202,0.039259728,0.97679764,0,0,1
8.124743462,0.053937592,0.600000024,3.610917807,-0.693147182,7.640123367,1,9.519882202,0.039259728,0.97679764,0,0,1
9.085909843,0.053937592,0.600000024,3.33220458,3.34990406,8.612503052,0,9.519882202,0.039259728,0.97679764,0,0,1
12.11022186,0.053937592,0.600000024,6.311734676,-0.693147182,11.65094662,1,9.519882202,0.039259728,0.97679764,0,0,1
10.05826664,0.053937592,0.600000024,4.465908051,-0.693147182,9.612600327,1,9.519882202,0.039259728,0.97679764,0,0,1
10.9279871,0.053937592,0.600000024,4.927253723,-0.693147182,10.65017509,1,9.519882202,0.039259728,0.97679764,0,0,1
4.64439106,0,NA,0,0.405465096,4.248495102,0,7.373374462,0.388538897,0.992012799,1,0,0
8.321178436,0,NA,3.951243639,3.960813284,7.91571331,0,7.373374462,0.388538897,0.992012799,1,0,0
8.351374626,0,NA,4.60517025,2.602689743,7.9459095,0,7.373374462,0.388538897,0.992012799,1,0,0
6.156979084,0,NA,0.693147182,-0.693147182,5.752572536,1,7.373374462,0.388538897,0.992012799,1,0,0
4.60517025,0,0.74000001,0.693147182,1.252762914,3.401197433,0,7.858640671,0.080745995,0.939943552,1,0,0
5.298317432,0,0.74000001,0.693147182,-0.693147182,4.60517025,1,7.858640671,0.080745995,0.939943552,1,0,0
9.576648712,0,0.74000001,5.036952496,3.314186096,9.043104172,0,7.858640671,0.080745995,0.939943552,1,0,0
5.693732262,0,NA,0,-0.693147182,4.969813347,1,7.53742981,0.080745995,0.928171158,1,0,0
9.338733673,0,NA,4.343805313,4.350277901,8.862658501,0,7.53742981,0.080745995,0.928171158,1,1,0
11.17504406,0,NA,5.56068182,4.938064575,10.09162521,0,7.53742981,0.080745995,0.928171158,1,0,0
5.869297028,0,NA,1.098612309,-0.693147182,5.283203602,1,6.892641544,0.080745995,0.992254734,1,0,0
7.590852261,0,NA,1.386294365,1.504077435,6.4264884,0,6.892641544,0.080745995,0.992254734,1,0,0
5.823045731,0,NA,0.693147182,0.91629076,5.283203602,0,6.993933201,0,0.312772125,1,0,0
8.536995888,0,NA,2.197224617,2.251291752,6.907755375,0,6.993933201,0,0.312772125,1,0,0
7.315218449,0,NA,2.079441547,-0.693147182,5.986452103,1,6.993933201,0,0.312772125,1,0,0
7.306531429,0,NA,2.197224617,2.251291752,5.991464615,0,6.778784752,0,0.916270196,1,0,0
7.37775898,0,NA,1.386294365,1.504077435,5.940171242,0,6.778784752,0,0.916270196,1,0,0
7.37775898,0,NA,2.079441547,-0.693147182,6.01615715,1,6.778784752,0,0.916270196,1,0,0
8.212568283,0,NA,3.218875885,3.238678455,6.620073318,0,6.778784752,0,0.916270196,1,0,0
8.059907913,0,NA,1.945910096,2.014903069,6.47697258,0,6.638567924,0,0.976554513,1,0,0
7.649692535,0,NA,2.833213329,2.351375341,7.170119762,0,8.547140121,3.64E-04,0.858864307,0,0,0
9.546813011,0,NA,3.637586117,3.481240034,9.287301064,0,8.547140121,3.64E-04,0.858864307,0,0,0
7.313220501,0,NA,2.079441547,-0.693147182,6.956545353,1,8.547140121,3.64E-04,0.858864307,0,0,0
6.214608192,0,NA,1.386294365,1.504077435,5.768321037,0,8.547140121,3.64E-04,0.858864307,0,0,0
8.987196922,0,NA,3.218875885,3.238678455,8.716044426,0,7.044905186,3.64E-04,0.944089472,0,0,0
8.451053619,0,NA,1.098612309,1.252762914,8.268732071,0,7.197435379,0.003739334,0.936688304,0,0,0
8.160518646,0,NA,2.484906673,2.351375341,7.696212769,0,8.367997169,0,0.920733452,0,0,0
8.974617958,0,NA,3.68887949,3.701302052,8.361708641,0,8.367997169,0,0.920733452,0,0,0
9.209839821,0,NA,4.912654877,4.388257027,9.104979515,0,6.943122387,0,0.974796772,0,0,0
9.343997002,0,NA,4.634728909,4.085976124,8.853665352,0,8.369156837,0,0.845294535,0,0,0
8.433811188,0,NA,2.708050251,2.140066147,8.006367683,0,8.369156837,0,0.845294535,0,0,0
8.787220001,0,NA,3.68887949,3.27714467,8.006367683,0,8.369156837,0,0.845294535,0,0,0
9.546813011,0,NA,3.401197433,2.351375341,9.2103405,0,8.369156837,0,0.845294535,0,0,0
7.549609184,0,NA,1.945910096,1.252762914,6.956545353,0,8.369156837,0,0.845294535,0,0,0
7.293017864,0,NA,1.945910096,-0.693147182,6.47697258,1,8.369156837,0,0.845294535,0,0,0
6.620073318,0,NA,1.945910096,1.871802211,5.703782558,0,8.369156837,0,0.845294535,0,0,0
10.65627098,0.0094,NA,5.225746632,5.201255798,10.37555122,0,8.588955879,4.11E-04,0.576464832,0,0,0
4.969813347,0.0094,NA,0,0.405465096,4.262680054,0,8.588955879,4.11E-04,0.576464832,0,0,0
9.063116074,0.0094,NA,2.890371799,2.140066147,8.799360275,0,8.588955879,4.11E-04,0.576464832,0,0,0
8.226840973,0.0094,NA,1.945910096,-0.693147182,7.979339123,1,8.588955879,4.11E-04,0.576464832,0,0,0
7.863266945,0,0.699999988,1.609437943,-0.693147182,7.244227409,1,8.035926819,0.006577242,0.57350117,0,0,0
9.2103405,0,NA,4.094344616,-0.693147182,8.899413109,1,7.781556129,0.006577242,0.935155571,0,1,0
6.929516792,0,NA,1.386294365,-0.693147182,7.21890974,1,7.781556129,0.006577242,0.935155571,0,0,0
7.325149059,0,NA,2.890371799,2.525728703,6.642486572,0,6.945051193,2.37E-04,0.665660381,1,0,0
5.356586456,0,NA,0,-0.693147182,3.970291853,1,6.945051193,2.37E-04,0.665660381,1,0,0
10.51325321,0,NA,NA,2.602689743,9.862665176,0,6.495265484,2.37E-04,0.934112668,1,0,0
7.544332027,0,NA,1.609437943,1.704748034,6.665683746,0,7.406103611,0.006774936,0.427839845,0,0,0
6.253829002,0,NA,0,-0.693147182,5.34710741,1,7.406103611,0.006774936,0.427839845,0,0,0
9.287301064,0,NA,4.094344616,1.252762914,8.411832809,0,7.406103611,0.006774936,0.427839845,0,0,0
6.930494785,0,NA,1.791759491,-0.693147182,6.49375391,1,7.587310314,0.006774936,0.880124927,0,0,0
11.40978432,0,NA,5.634789467,3.540959358,10.36863613,0,7.587310314,0.006774936,0.880124927,0,0,0
7.901007175,0,NA,3.178053856,2.525728703,7.649692535,0,7.587310314,0.006774936,0.880124927,0,0,0
7.53208828,0,NA,4.060442924,2.602689743,6.951772213,0,7.587310314,0.006774936,0.880124927,0,0,0
5.940171242,0,NA,1.609437943,0.91629076,5.323009968,0,7.587310314,0.006774936,0.880124927,0,0,0
8.40290451,0,NA,3.526360512,2.351375341,7.999678612,0,7.587310314,0.006774936,0.880124927,0,0,0
9.885323524,0,NA,4.927253723,3.51154542,9.223257065,0,7.587310314,0.006774936,0.880124927,0,0,0
8.779557228,0,NA,3.258096457,3.27714467,8.479491234,0,6.746412277,0.006774936,0.864140987,0,0,0
5.634789467,0,NA,1.609437943,1.504077435,4.700480461,0,6.746412277,0.006774936,0.864140987,0,0,0
10.43117046,0,NA,5.192956924,3.020424843,10.02570534,0,7.50549221,0.005748404,0.743639946,0,0,0
6.620073318,0,NA,1.609437943,1.252762914,5.926926136,0,7.50549221,0.005748404,0.743639946,0,0,0
8.006367683,0,NA,2.302585125,-0.693147182,7.495542049,1,7.50549221,0.005748404,0.743639946,0,0,0
7.718685627,0,NA,2.302585125,2.140066147,7.313220501,0,7.50549221,0.005748404,0.743639946,0,0,0
10.1619978,0,NA,4.465908051,3.941581726,9.375854492,0,7.724888325,0.005748404,0.851608455,0,0,0
5.438079357,0,NA,1.098612309,-0.693147182,3.828641415,1,7.724888325,0.005748404,0.851608455,0,0,0
8.779557228,0,NA,2.890371799,2.351375341,8.517192841,0,7.724888325,0.005748404,0.851608455,0,0,0
6.684611797,0,NA,2.197224617,1.504077435,5.991464615,0,7.724888325,0.005748404,0.851608455,0,0,0
6.214608192,0,NA,0,-0.693147182,5.991464615,1,7.036148548,0.005748404,0.86477077,0,0,0
6.214608192,0,NA,0.693147182,0.405465096,6.151014328,0,7.036148548,0.005748404,0.86477077,0,1,0
10.15890503,0,NA,5.720311642,3.384390354,9.436678886,0,7.036148548,0.005748404,0.86477077,0,0,0
8.294049263,0,NA,3.433987141,3.44998765,7.414572716,0,7.036148548,0.005748404,0.86477077,0,0,0
8.294049263,0,NA,1.386294365,0.405465096,8.070905685,0,6.703187943,0.005748404,0.976264179,0,0,0
9.047821045,0,NA,2.302585125,1.704748034,8.824677467,0,6.703187943,0.005748404,0.976264179,0,0,0
7.27931881,0,NA,3.433987141,2.740839958,7.007600784,0,8.389814377,0.019685894,0.804731429,0,0,0
8.006367683,0,NA,1.791759491,1.504077435,7.783224106,0,8.389814377,0.019685894,0.804731429,0,0,0
9.615805626,0,NA,2.079441547,-0.693147182,9.350102425,1,8.389814377,0.019685894,0.804731429,0,0,0
11.90496731,0,NA,5.017279625,4.901564121,11.63691139,0,8.389814377,0.019685894,0.804731429,0,0,0
9.998797417,0,NA,3.850147486,3.569532633,9.69892025,0,8.389814377,0.019685894,0.804731429,0,0,0
6.907755375,0,NA,2.77258873,2.351375341,6.620073318,0,8.389814377,0.019685894,0.804731429,0,0,0
6.173786163,0,NA,0,-0.693147182,5.480638981,1,8.076515198,6.73E-04,0.941246629,0,0,0
6.633318424,0,NA,1.386294365,-0.693147182,5.170484066,1,8.076515198,6.73E-04,0.941246629,0,0,0
7.695302963,0,NA,3.091042519,2.140066147,5.886104107,0,7.311218262,6.73E-04,0.972046435,0,0,0
9.72495842,0,NA,4.820281506,2.917770624,9.175748825,0,7.100852013,6.73E-04,0.955098927,0,0,0
7.289610386,0,NA,3.091042519,2.251291752,6.790097237,0,7.100852013,6.73E-04,0.955098927,0,0,0
8.517192841,0,NA,2.890371799,2.140066147,8.210549355,0,7.280008316,6.73E-04,0.961745381,0,1,0
8.294049263,0,NA,2.890371799,2.917770624,7.258412361,0,7.280008316,6.73E-04,0.961745381,0,0,0
8.006367683,0.058156729,NA,3.091042519,3.113515377,7.195681095,0,8.659733772,0.004309543,0.505442262,0,1,0
9.903487206,0.058156729,NA,3.044522524,-0.693147182,9.305650711,1,8.659733772,0.004309543,0.505442262,0,0,0
7.783224106,0.058156729,NA,3.401197433,-0.693147182,7.37775898,1,8.659733772,0.004309543,0.505442262,0,0,0
7.87473917,0.058156729,NA,1.386294365,1.252762914,7.495542049,0,8.659733772,0.004309543,0.505442262,0,0,0
7.644919395,0.058156729,NA,2.197224617,2.251291752,7.02997303,0,8.659733772,0.004309543,0.505442262,0,0,0
5.991464615,0.058156729,NA,1.098612309,0.91629076,5.52146101,0,8.659733772,0.004309543,0.505442262,0,0,0
6.551080227,0.007420495,NA,2.197224617,-0.693147182,5.857933044,1,8.291045189,0.004309543,0.218144983,0,0,0
8.006367683,0.007420495,NA,1.791759491,0.91629076,7.37775898,0,8.291045189,0.004309543,0.218144983,0,0,0
8.294049263,0.007420495,NA,1.791759491,1.504077435,7.438383579,0,8.291045189,0.004309543,0.218144983,0,0,0
7.003065586,0.007420495,NA,1.386294365,-0.693147182,6.47697258,1,8.291045189,0.004309543,0.218144983,0,0,0
7.183111668,0,NA,2.197224617,-0.693147182,6.361302376,1,7.739359379,0.004309543,0.151300997,0,0,0
6.78219223,0,NA,1.098612309,-0.693147182,6.40357399,1,7.739359379,0.004309543,0.151300997,0,0,0
7.244227409,0,NA,2.197224617,2.251291752,6.937485218,0,7.739359379,0.004309543,0.151300997,0,1,0
7.495542049,0,NA,2.302585125,2.351375341,6.612588406,0,5.993961334,0.004309543,0.195761859,0,1,0
6.47697258,0.012947189,NA,1.791759491,1.504077435,5.857933044,0,8.298290253,3.12E-05,0.727595389,0,0,0
11.64588165,0.012947189,NA,5.332718849,2.917770624,11.22524357,0,8.298290253,3.12E-05,0.727595389,0,0,0
6.214608192,0.012947189,NA,0.693147182,0.405465096,5.703782558,0,8.298290253,3.12E-05,0.727595389,0,0,0
7.649692535,0.012947189,NA,1.386294365,-0.693147182,7.244227409,1,8.298290253,3.12E-05,0.727595389,0,0,0
9.615805626,0.012947189,NA,4.094344616,3.34990406,9.2103405,0,8.298290253,3.12E-05,0.727595389,0,0,0
8.699514389,0.012947189,NA,2.995732307,2.251291752,8.294049263,0,8.298290253,3.12E-05,0.727595389,0,0,0
7.600902557,0.012947189,NA,2.079441547,2.140066147,6.949858189,0,8.298290253,3.12E-05,0.727595389,0,1,0
10.41930103,0,NA,4.691348076,4.569542885,10.10642815,0,6.836259365,3.12E-05,0.790713787,0,0,0
10.12663078,0,NA,4.248495102,3.417726755,8.853665352,0,6.895682812,3.12E-05,0.584452987,0,0,0
7.37775898,0,NA,2.197224617,2.251291752,6.433304787,0,6.895682812,3.12E-05,0.584452987,0,1,0
8.469263077,0,NA,5.181783676,-0.693147182,8.23270607,1,NA,NA,NA,NA,0,0
7.726653576,0,NA,2.397895336,2.140066147,7.438971519,0,NA,NA,NA,NA,0,0
9.310185432,0,NA,3.912023067,-0.693147182,8.839276314,1,NA,NA,NA,NA,0,0
7.223295689,0,NA,4.094344616,1.871802211,NA,0,NA,NA,NA,NA,0,0
7.822444916,0,NA,2.079441547,-0.693147182,NA,1,NA,NA,NA,NA,0,0
8.161660194,0,NA,1.791759491,1.704748034,7.873217106,0,NA,NA,NA,NA,0,0
9.098290443,0,NA,4.025351524,3.068053007,8.727454185,0,NA,NA,NA,NA,0,0
5.459585667,0,NA,0,-0.693147182,NA,1,NA,NA,NA,NA,0,0
10.77607727,0,NA,4.025351524,4.25561285,10.34174252,0,NA,NA,NA,NA,0,0
8.049107552,0,NA,2.197224617,-0.693147182,7.677400589,1,NA,NA,NA,NA,0,0
7.746732712,0,NA,2.484906673,2.014903069,6.907755375,0,NA,NA,NA,NA,0,0
7.634337425,0,NA,1.386294365,-0.693147182,7.0475173,1,NA,NA,NA,NA,0,0
7.590852261,0,NA,2.77258873,1.871802211,7.408530712,0,NA,NA,NA,NA,0,0
10.93310738,0,NA,5.135798454,4.757891178,10.28874969,0,NA,NA,NA,NA,0,0
9.316860199,0,NA,3.583518982,3.157000303,9.281171799,0,NA,NA,NA,NA,0,0
8.037220001,0,NA,1.609437943,-0.693147182,NA,1,NA,NA,NA,NA,0,0
8.377931595,0,NA,2.484906673,2.525728703,7.625595093,0,NA,NA,NA,NA,0,0
9.148465157,0,NA,3.091042519,2.9704144,8.716044426,0,NA,NA,NA,NA,0,0
7.313220501,0,NA,2.639057398,-0.693147182,6.802394867,1,NA,NA,NA,NA,0,0
9.293946266,0,NA,3.713572025,3.481240034,8.996156693,0,NA,NA,NA,NA,0,0
7.130898952,0,NA,0,-0.693147182,6.709304333,1,NA,NA,NA,NA,0,0
7.313220501,0,NA,1.945910096,1.252762914,6.484635353,0,NA,NA,NA,NA,0,0
9.655026436,0,NA,3.828641415,3.569532633,8.974617958,0,NA,NA,NA,NA,0,0
8.699514389,0,NA,3.258096457,3.27714467,8.411832809,0,NA,NA,NA,NA,0,0
7.495542049,0,NA,1.609437943,1.252762914,6.396929741,0,NA,NA,NA,NA,0,0
7.090076923,0,NA,1.098612309,1.252762914,6.745236397,0,NA,NA,NA,NA,0,0
7.313220501,0,NA,0.693147182,0.91629076,NA,0,NA,NA,NA,NA,0,0
7.999678612,0,NA,2.302585125,-0.693147182,NA,1,NA,NA,NA,NA,0,0
10.73487377,0,NA,4.382026672,-0.693147182,10.30561352,1,NA,NA,NA,NA,0,0
9.054855347,0,NA,2.944438934,2.9704144,8.977146149,0,NA,NA,NA,NA,0,0
10.2035923,0,NA,4.787491798,2.740839958,9.392662048,0,NA,NA,NA,NA,0,0
7.170119762,0,NA,1.386294365,-0.693147182,5.501258373,1,NA,NA,NA,NA,0,0
7.860185146,0,NA,2.77258873,2.351375341,7.512071133,0,NA,NA,NA,NA,0,0
10.40577698,0,NA,5.337538242,4.412798405,NA,0,NA,NA,NA,NA,0,0
7.130898952,0,NA,2.995732307,1.704748034,6.551080227,0,NA,NA,NA,NA,0,0
NA,0,NA,2.197224617,-0.693147182,NA,1,NA,NA,NA,NA,0,0
8.575462341,0,NA,3.433987141,2.140066147,8.006367683,0,NA,NA,NA,NA,0,0
10.37931824,0,NA,5.247024059,-0.693147182,9.619598389,1,NA,NA,NA,NA,0,0
6.907755375,0,NA,1.945910096,0.91629076,6.620073318,0,NA,NA,NA,NA,0,0
7.170119762,0,NA,0.693147182,-0.693147182,NA,1,NA,NA,NA,NA,0,0
